autoID,interaction.type,con.taxonomy,con.taxonomy.level,res.taxonomy,res.taxonomy.level,geographic.location,con.movement.type,res.movement.type
216257,predacious,Palaemon northropi,species,Palaemon northropi,species,Brasil (SP),swimming,swimming
216258,predacious,Eurypanopeus abreviatus,species,Eurypanopeus abreviatus,species,Brasil (SP),walking,walking
216259,predacious,Bathygobius soporator,species,Eurypanopeus abreviatus,species,Brasil (SP),swimming,walking
216262,predacious,Ophiactis savignyiÃ¡,species,Ophiactis savignyiÃ¡,species,Brasil (SP),walking,walking
216263,predacious,Bunodosoma cangicum,species,Holothuria grisea,species,Brasil (SP),sessile,walking
216264,predacious,Bunodosoma cangicum,species,Bathygobius soporator,species,Brasil (SP),sessile,swimming
216273,herbivorous,Lottia subrugosa,species,Ulva lactuca,species,Brasil (SP),walking,sessile
216274,herbivorous,Pachygrapsus transversus,species,Ulva lactuca,species,Brasil (SP),walking,sessile
216275,herbivorous,Echinometra lucunter,species,Ulva lactuca,species,Brasil (SP),walking,sessile
216276,herbivorous,Malacoctenus delalandii,species,Ulva lactuca,species,Brasil (SP),swimming,sessile
216279,herbivorous,Lottia subrugosa,species,Caulerpa racemosa,species,Brasil (SP),walking,sessile
216280,herbivorous,Pachygrapsus transversus,species,Caulerpa racemosa,species,Brasil (SP),walking,sessile
216281,herbivorous,Echinometra lucunter,species,Caulerpa racemosa,species,Brasil (SP),walking,sessile
216282,herbivorous,Malacoctenus delalandii,species,Caulerpa racemosa,species,Brasil (SP),swimming,sessile
216285,herbivorous,Lottia subrugosa,species,Sargassum cymosum,species,Brasil (SP),walking,sessile
216286,herbivorous,Pachygrapsus transversus,species,Sargassum cymosum,species,Brasil (SP),walking,sessile
216287,herbivorous,Echinometra lucunter,species,Sargassum cymosum,species,Brasil (SP),walking,sessile
216288,herbivorous,Malacoctenus delalandii,species,Sargassum cymosum,species,Brasil (SP),swimming,sessile
216297,predacious,Stramonita haemastoma,species,Mytilaster solisianus,species,Brasil (SP),walking,sessile
216298,predacious,Echinometra lucunter,species,Malacoctenus delalandii,species,Brasil (SP),walking,swimming
216299,herbivorous,Lottia subrugosa,species,Acanthophora spicifera,species,Brasil (SP),walking,sessile
216300,herbivorous,Pachygrapsus transversus,species,Acanthophora spicifera,species,Brasil (SP),walking,sessile
216303,herbivorous,Echinometra lucunter,species,Acanthophora spicifera,species,Brasil (SP),walking,sessile
