autoID,interaction.type,con.taxonomy,con.taxonomy.level,res.taxonomy,res.taxonomy.level,geographic.location,con.movement.type,res.movement.type
115426,herbivorous,Cibicides refulgens,species,Manguinea rigida,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115427,herbivorous,Cibicides refulgens,species,Navicula glaciei,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115428,herbivorous,Cibicides refulgens,species,Navicula schefterae,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115429,herbivorous,Cibicides refulgens,species,Nitzschia kerguelensis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115430,herbivorous,Cibicides refulgens,species,Nitzschia lecointei,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115431,herbivorous,Cibicides refulgens,species,Nitzschia neglecta,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115432,herbivorous,Cibicides refulgens,species,Odontella weissflogii,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115433,herbivorous,Cibicides refulgens,species,Porosira glacialis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115434,herbivorous,Cibicides refulgens,species,Porosira pseudodenticulata,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115435,herbivorous,Cibicides refulgens,species,Proboscia alata,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115436,herbivorous,Cibicides refulgens,species,Proboscia inermi,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115437,herbivorous,Cibicides refulgens,species,Proboscia truncata,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115438,herbivorous,Cibicides refulgens,species,Pseudo-Nitzschia heimii,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115439,herbivorous,Cibicides refulgens,species,Pseudo-Nitzschia liniola,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115440,herbivorous,Cibicides refulgens,species,Pseudo-Nitzschia prolongatoides,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115441,herbivorous,Cibicides refulgens,species,Pseudo-Nitzschia subcurvata,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115442,herbivorous,Cibicides refulgens,species,Rhizosolenia antennata,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115443,herbivorous,Cibicides refulgens,species,Stellarima microtrias,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115444,herbivorous,Cibicides refulgens,species,Thalassiosira antarctica,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,swimming
115445,herbivorous,Cibicides refulgens,species,Thalassiosira australis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115446,herbivorous,Cibicides refulgens,species,Thalassiosira frenguelliopsis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115447,herbivorous,Cibicides refulgens,species,Thalassiosira gracilis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115448,herbivorous,Cibicides refulgens,species,Thalassiosira gracilis expecta,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115449,herbivorous,Cibicides refulgens,species,Thalassiosira gravida,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115450,herbivorous,Cibicides refulgens,species,Thalassiosira lentiginosa,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115451,herbivorous,Cibicides refulgens,species,Thalassiosira ritscheri,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115452,herbivorous,Cibicides refulgens,species,Thalassiosira trifulta,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115453,herbivorous,Cibicides refulgens,species,Thalassiosira tumida,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115454,herbivorous,Cibicides refulgens,species,Trichotoxon reinboldii,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115457,herbivorous,Globocassidulina crassa,species,Actinocyclus actinochilus,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115458,herbivorous,Globocassidulina crassa,species,Actinocyclus spiritus,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115459,herbivorous,Globocassidulina crassa,species,Actinocyclus utricularis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115460,herbivorous,Globocassidulina crassa,species,Azpeitia tabularis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115461,herbivorous,Globocassidulina crassa,species,Banquisia belgicae,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115462,herbivorous,Globocassidulina crassa,species,Chaetoceros bulbosum ,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115463,herbivorous,Globocassidulina crassa,species,Chaetoceros concavicornis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115464,herbivorous,Globocassidulina crassa,species,Chaetoceros criophilum,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115465,herbivorous,Globocassidulina crassa,species,Chaetoceros dichaeta,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115466,herbivorous,Globocassidulina crassa,species,Chaetoceros flexuosum,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115467,herbivorous,Globocassidulina crassa,species,Chaetoceros neglectum,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
