autoID,interaction.type,con.taxonomy,con.taxonomy.level,res.taxonomy,res.taxonomy.level,geographic.location,con.movement.type,res.movement.type
832,predacious,Neoscona Adianta,species,Chartoscirta Cincta,species,"Switzerland, Lake Neuchatel",walking,walking
833,predacious,Marpissa Radiata,species,Limnia Paludicola,species,"Switzerland, Lake Neuchatel",walking,flying
838,predacious,Neoscona Adianta,species,Ilione Lineata,species,"Switzerland, Lake Neuchatel",walking,flying
839,predacious,Marpissa Radiata,species,Pachybrachius Sp,species,"Switzerland, Lake Neuchatel",walking,walking
844,predacious,Neoscona Adianta,species,Limnia Paludicola,species,"Switzerland, Lake Neuchatel",walking,flying
846,predacious,Conocephalus Dorsalis,species,Cicadella Viridis,species,"Switzerland, Lake Neuchatel",walking,walking
847,predacious,Pardosa Prativaga,species,Diplocampa Assimile,species,"Switzerland, Lake Neuchatel",walking,walking
848,predacious,Neoscona Adianta,species,Pachybrachius Sp,species,"Switzerland, Lake Neuchatel",walking,walking
852,predacious,Larinioides Cornutus,species,Cantharis Fulvicollis,species,"Switzerland, Lake Neuchatel",walking,walking
853,predacious,Pirata Piscatorius,species,Pirata Latitans,species,"Switzerland, Lake Neuchatel",walking,walking
855,predacious,Pisaura Mirabilis,species,Tetanocera Ferruginea,species,"Switzerland, Lake Neuchatel",walking,flying
868,predacious,Pirata Latitans,species,Anacaena Limbata,species,"Switzerland, Lake Neuchatel",walking,walking
869,predacious,Pirata Tenuitarsis,species,Anacaena Limbata,species,"Switzerland, Lake Neuchatel",walking,walking
877,predacious,Pisaura Mirabilis,species,Cicadella Viridis,species,"Switzerland, Lake Neuchatel",walking,walking
897,predacious,Larinioides Cornutus,species,Oedemera Nobilis,species,"Switzerland, Lake Neuchatel",walking,walking
919,predacious,Somatochlora Flavomaculata,species,Apis Mellifera L.,species,"Switzerland, Lake Neuchatel",flying,flying
930,predacious,Coenagrion Pulchellum,species,Ilione Lineata,species,"Switzerland, Lake Neuchatel",flying,flying
934,predacious,Neoscona Adianta,species,Propylaea Quatuordecimpunctata,species,"Switzerland, Lake Neuchatel",walking,walking
935,predacious,Conocephalus Dorsalis,species,Ilione Albiseta,species,"Switzerland, Lake Neuchatel",walking,flying
938,predacious,Tibellus Maritimus,species,Ilione Lineata,species,"Switzerland, Lake Neuchatel",walking,flying
942,predacious,Lathrobium Fovalum,species,Erichsonius Cinerascens,species,"Switzerland, Lake Neuchatel",walking,walking
943,predacious,Lathrobium Fovalum,species,Stilicus Rufipes,species,"Switzerland, Lake Neuchatel",walking,walking
944,predacious,Lathrobium Fovalum,species,Trogophloeus Corticinus,species,"Switzerland, Lake Neuchatel",walking,walking
